index,p_cluster_0,p_cluster_1,p_cluster_2,p_cluster_3,p_cluster_4,p_cluster_5,p_cluster_6,p_cluster_7,p_cluster_8,p_cluster_9,p_cluster_10,p_cluster_11,p_cluster_12,p_cluster_13,p_cluster_14,p_cluster_15,p_cluster_16,p_cluster_17,p_cluster_18,p_cluster_19,p_cluster_20,p_cluster_21,p_cluster_22,p_cluster_23,p_cluster_24,p_cluster_25,p_cluster_26,p_cluster_27,p_cluster_28,p_cluster_29,p_cluster_30,p_cluster_31,p_cluster_32,p_cluster_33,p_cluster_34,p_cluster_35,p_cluster_36,p_cluster_37,p_cluster_38,p_cluster_39,p_cluster_40,p_cluster_41,p_cluster_42,p_cluster_43,p_cluster_44,p_cluster_45,p_cluster_46,p_cluster_47,p_cluster_48,p_cluster_49
206,3.8765036191966565e-28,0.0,0.004585418589780631,6.572698634548418e-24,0.0,4.638585733364863e-31,0.0,0.0,0.0,3.895618542986274e-13,0.0,0.0,0.0,2.0881771221875484e-16,0.0,4.78050044471505e-10,0.0,7.308306481893935e-83,0.0,0.0,1.7228326818979708e-42,0.0,1.2708075836591248e-07,0.0,0.0,0.0,2.899231986558058e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090493368814546e-117,0.0,0.0,0.0,0.0,0.0,4.7042909842830476e-27,0.0,0.0,0.0,0.0,0.9954144538510397,0.0,2.709236455075826e-69,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,9.530609320469393e-22,0.0,1.5356149011765341e-12,4.7525105497332485e-15,0.0,8.199679573856228e-14,0.0,0.0,0.0,4.023876802234767e-11,0.0,0.0,0.0,5.865892502248259e-15,7.988442809977501e-256,1.8294572680223034e-13,0.0,1.129398207976698e-64,0.0,0.0,4.395915208157285e-18,0.0,0.9999999999577369,0.0,0.0,0.0,3.6238966444283857e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164937556793002e-76,0.0,0.0,0.0,0.0,0.0,4.731054869838923e-23,0.0,0.0,0.0,0.0,2.0276916390546054e-13,0.0,2.3844111403430698e-52,0.0
211,4.695301685075622e-28,0.0,0.9999392432416738,5.58928192350306e-18,0.0,9.892570541308107e-29,0.0,0.0,0.0,3.700808182187005e-08,0.0,0.0,0.0,3.616772846382992e-15,0.0,6.627032295015838e-09,0.0,2.2389369003828323e-79,0.0,0.0,6.987955175189672e-35,0.0,5.765554845873555e-05,0.0,0.0,0.0,2.927816395943713e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6434479971097633e-112,0.0,0.0,0.0,0.0,0.0,4.432729282732217e-22,0.0,0.0,0.0,0.0,3.057574738996583e-06,0.0,2.00889592369991e-65,0.0
212,1.9350249099281187e-23,0.0,4.6042947698282365e-08,2.2624761769797508e-20,0.0,3.3149383426811503e-21,0.0,0.0,0.0,1.580748366748536e-13,0.0,0.0,0.0,2.998444168197944e-15,2.569366148151874e-288,1.6680717530154235e-12,0.0,1.1481457071496903e-68,0.0,0.0,7.181237442622524e-20,0.0,0.999999953878189,0.0,0.0,0.0,6.303102641939524e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792525205172358e-86,0.0,0.0,0.0,0.0,0.0,1.2217830902203888e-20,0.0,0.0,0.0,0.0,7.704509418504682e-11,0.0,4.397549271702844e-57,0.0
213,1.994919977450396e-34,0.0,0.0038637369548000654,2.611842026625997e-25,0.0,3.209532026960529e-33,0.0,0.0,0.0,1.995629231738094e-11,0.0,0.0,0.0,5.1282657457664634e-17,0.0,0.9961361307744264,0.0,3.70543564408891e-86,0.0,0.0,6.262398559279074e-45,0.0,1.4015024213592767e-09,0.0,0.0,0.0,9.629330373157877e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12181684324991e-126,0.0,0.0,0.0,0.0,0.0,5.116256665530491e-25,0.0,0.0,0.0,0.0,1.3084929137910736e-07,0.0,1.5461666677254264e-72,0.0
214,6.405937040651661e-30,0.0,7.928077361869284e-13,0.9999999999751594,0.0,3.16651417522968e-28,0.0,0.0,0.0,3.184647385532889e-17,0.0,0.0,0.0,3.8350087451222165e-18,1.2752667143356816e-288,2.0842418579073477e-16,0.0,3.43753127517656e-75,0.0,0.0,4.190079162010049e-36,0.0,2.40391232601101e-11,0.0,0.0,0.0,1.2613937487973745e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2795265879277686e-95,0.0,0.0,0.0,0.0,0.0,9.284794597988331e-24,0.0,0.0,0.0,0.0,7.914794480176967e-16,0.0,3.377085448357637e-62,0.0
215,3.106894988071606e-36,0.0,0.9999972942468046,3.971895949869773e-27,0.0,1.1932463077508187e-35,0.0,0.0,0.0,1.438893381871444e-15,0.0,0.0,0.0,2.9930110529534987e-16,0.0,1.506253063232245e-11,0.0,1.09527508112505e-96,0.0,0.0,8.735263285627448e-50,0.0,1.4481133184858824e-10,0.0,0.0,0.0,3.658003456692773e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0554392864630508e-131,0.0,0.0,0.0,0.0,0.0,3.322283160324365e-28,0.0,0.0,0.0,0.0,2.7055933284671488e-06,0.0,1.4784097235137685e-78,0.0
216,8.219154880273919e-39,0.0,0.9999988015676782,6.3348652648165074e-27,0.0,3.827568805677325e-41,0.0,0.0,0.0,3.9579552937200464e-13,0.0,0.0,0.0,1.6018432035729849e-19,0.0,1.3903744717890809e-11,0.0,1.3344617022199811e-104,0.0,0.0,1.056350190813542e-55,0.0,1.953752998997473e-12,0.0,0.0,0.0,8.111311992743109e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.410572214617016e-143,0.0,0.0,0.0,0.0,0.0,1.0243517555655736e-30,0.0,0.0,0.0,0.0,1.1984160902339312e-06,0.0,9.00294653069893e-85,0.0
217,3.840227122867888e-45,0.0,0.9999995474332082,2.4251234536954826e-31,0.0,1.436895147199832e-46,0.0,0.0,0.0,2.810018299194364e-17,0.0,0.0,0.0,1.0736515247772655e-24,0.0,3.0404910027307e-14,0.0,1.0240959161086272e-110,0.0,0.0,1.522529925861276e-64,0.0,1.1266102610051785e-17,0.0,0.0,0.0,3.0547305125600753e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1440388306292496e-153,0.0,0.0,0.0,0.0,0.0,1.437799756142063e-34,0.0,0.0,0.0,0.0,4.5256676398993476e-07,0.0,4.4296578043535153e-91,0.0
218,2.926994767772433e-20,0.0,2.7114933108435626e-08,2.9784350568452284e-19,0.0,4.86714084840044e-28,0.0,0.0,0.0,5.1205773024127527e-11,0.0,0.0,0.0,1.2372957371743481e-15,7.766261192458398e-280,2.047347441867843e-09,0.0,6.941800652440705e-66,0.0,0.0,4.242223407599142e-23,0.0,0.9999999707728766,0.0,0.0,0.0,8.317515017725191e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3973554225723474e-93,0.0,0.0,0.0,0.0,0.0,4.210083782092184e-25,0.0,0.0,0.0,0.0,1.3632368533259462e-11,0.0,3.189864626742479e-58,0.0
219,3.7611969973370005e-34,0.0,0.9999931702291919,4.6906880095751203e-23,0.0,5.686158955452299e-34,0.0,0.0,0.0,1.4903522682966612e-10,0.0,0.0,0.0,6.422114347827789e-18,0.0,1.6202186315391867e-07,0.0,1.0445488632831916e-95,0.0,0.0,3.05015011865933e-43,0.0,4.4242488820744135e-06,0.0,0.0,0.0,1.0606254742843468e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8100145014292802e-123,0.0,0.0,0.0,0.0,0.0,2.1184266495904913e-27,0.0,0.0,0.0,0.0,2.243351054101177e-06,0.0,4.884117392602191e-75,0.0
220,0.9999999999999432,0.0,3.717926316033485e-14,5.50120318660664e-30,0.0,3.673988036275421e-33,0.0,0.0,0.0,5.848548958318045e-19,0.0,0.0,0.0,1.0846722906623601e-23,0.0,8.930235473802955e-19,0.0,1.4238470058188242e-74,0.0,0.0,1.57039519954408e-41,0.0,1.2136204060499271e-14,0.0,0.0,0.0,1.3763383084084828e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.631132145803073e-107,0.0,0.0,0.0,0.0,0.0,8.678384400576253e-37,0.0,0.0,0.0,0.0,5.1155640843899797e-17,0.0,5.908972620465692e-72,0.0
221,1.6180062086613994e-42,0.0,0.9999972944345011,4.351867089673539e-29,0.0,1.6095544596353874e-40,0.0,0.0,0.0,9.602616329388555e-18,0.0,0.0,0.0,3.4504135292829916e-21,0.0,2.243165319560814e-12,0.0,4.849761494329739e-107,0.0,0.0,1.8152840687300292e-63,0.0,6.965534841577316e-16,0.0,0.0,0.0,1.2710545144453193e-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.677164752810596e-149,0.0,0.0,0.0,0.0,0.0,5.038251923437054e-33,0.0,0.0,0.0,0.0,2.7055632328969312e-06,0.0,5.644876716767661e-90,0.0
222,6.637039057552381e-41,0.0,4.2356920983116734e-05,0.9999576427541021,0.0,1.7661185327165048e-40,0.0,0.0,0.0,3.7380337864893647e-19,0.0,0.0,0.0,1.9250045796131576e-20,0.0,1.5507785283142837e-14,0.0,5.5227369808572476e-95,0.0,0.0,1.3138492823377203e-55,0.0,8.298822401960432e-15,0.0,0.0,0.0,6.917653978120679e-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3006508111336733e-135,0.0,0.0,0.0,0.0,0.0,3.8227210948463306e-33,0.0,0.0,0.0,0.0,3.248900753942834e-10,0.0,2.1100842466115096e-84,0.0
223,2.242263467402715e-31,0.0,0.9999969024182973,1.2092899653256568e-20,0.0,2.6250225459941403e-27,0.0,0.0,0.0,3.952041863348702e-14,0.0,0.0,0.0,4.020945200277071e-15,0.0,5.2559851102521166e-08,0.0,1.4115576371384313e-88,0.0,0.0,9.410835814579083e-46,0.0,1.5064432347529375e-09,0.0,0.0,0.0,4.433612319877115e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9886026516867345e-123,0.0,0.0,0.0,0.0,0.0,6.241594822672959e-25,0.0,0.0,0.0,0.0,3.043515348001982e-06,0.0,4.672703228313574e-76,0.0
224,1.4975215486839526e-31,0.0,1.1481232029679854e-15,1.0,0.0,2.6065578239266012e-33,0.0,0.0,0.0,1.000355987696801e-21,0.0,0.0,0.0,1.0894971694164722e-25,6.224e-320,1.3275233027574473e-19,0.0,3.9341810078018113e-84,0.0,0.0,1.1127376381925501e-38,0.0,6.114353275632321e-15,0.0,0.0,0.0,3.879043938067972e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3413165437355148e-109,0.0,0.0,0.0,0.0,0.0,4.050182273623489e-32,0.0,0.0,0.0,0.0,2.2931287707029537e-19,0.0,1.7659273675182385e-71,0.0
225,1.742633719718115e-37,0.0,0.0018094703609277422,1.2307325700508046e-25,0.0,4.6448334163700525e-39,0.0,0.0,0.0,1.9639270463118974e-17,0.0,0.0,0.0,4.092220592343792e-21,0.0,0.9981905229907518,0.0,9.999952797499976e-95,0.0,0.0,4.888807583261424e-55,0.0,6.6183462581222545e-15,0.0,0.0,0.0,1.5389997949968224e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3774646725294208e-132,0.0,0.0,0.0,0.0,0.0,5.179012443489188e-30,0.0,0.0,0.0,0.0,6.648289477158185e-09,0.0,6.028323832297064e-81,0.0
226,1.892676609930495e-42,0.0,0.013846976626908836,2.3508060039485894e-31,0.0,4.684387838817138e-40,0.0,0.0,0.0,9.799072875800545e-19,0.0,0.0,0.0,3.8622984173716855e-23,0.0,1.738262018694947e-14,0.0,2.0352655876905554e-105,0.0,0.0,1.7068705570818783e-65,0.0,6.693909193562959e-17,0.0,0.0,0.0,6.984478094043471e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533951772400673e-149,0.0,0.0,0.0,0.0,0.0,6.174034209606635e-34,0.0,0.0,0.0,0.0,0.9861530233730457,0.0,1.1092674808219465e-90,0.0
227,4.321694100944106e-37,0.0,0.9999917674587753,2.4079859135972045e-26,0.0,5.741110081801051e-40,0.0,0.0,0.0,2.0787380633969465e-14,0.0,0.0,0.0,8.427720342658935e-19,0.0,4.206220506803839e-12,0.0,1.6969327081668927e-100,0.0,0.0,2.2683201305957156e-56,0.0,4.23777551702344e-14,0.0,0.0,0.0,3.858766526453444e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924859472246331e-142,0.0,0.0,0.0,0.0,0.0,1.5884618504184924e-32,0.0,0.0,0.0,0.0,8.232536974398042e-06,0.0,8.642493654832508e-84,0.0
228,1.244286542272354e-28,0.0,4.644406653556863e-05,3.553306696478291e-21,0.0,2.840429086673725e-22,0.0,0.0,0.0,1.8565218597133766e-15,0.0,0.0,0.0,0.9999535527369872,0.0,1.9564329399129586e-11,0.0,3.888939796834553e-75,0.0,0.0,4.779923501684686e-37,0.0,9.448936342482024e-10,0.0,0.0,0.0,4.6208090411319806e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4198721519521494e-103,0.0,0.0,0.0,0.0,0.0,9.3834980341116e-24,0.0,0.0,0.0,0.0,2.232003323602002e-09,0.0,5.315493791837472e-67,0.0
229,1.0,0.0,2.862636798117438e-20,4.399527618319137e-27,0.0,4.556188209217399e-35,0.0,0.0,0.0,4.824549562166879e-23,0.0,0.0,0.0,2.1037742489251805e-24,8.217580191443332e-296,5.229631298038415e-25,0.0,3.057680799985311e-79,0.0,0.0,4.517835897433586e-34,0.0,6.911119185373471e-19,0.0,0.0,0.0,8.089850280650485e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4269194871771384e-98,0.0,0.0,0.0,0.0,0.0,6.137509597152896e-35,0.0,0.0,0.0,0.0,6.4892713938868816e-21,0.0,2.1599556652439374e-69,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2.827629872455763e-38,0.0,9.75217819190151e-15,2.639710959464616e-31,0.0,9.340129972485826e-42,0.0,0.0,0.0,7.858604170731173e-20,0.0,0.0,0.0,1.33253503699668e-28,0.0,6.582768743803905e-21,0.0,4.187645516331501e-88,0.0,0.0,4.329987834000693e-51,0.0,1.0278158272508736e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3773449238194805e-123,0.0,0.0,0.0,0.0,0.0,4.49027159564784e-33,0.0,0.0,0.0,0.0,1.848939670454204e-18,0.0,1.639333453377129e-77,0.0
232,7.447829983517184e-31,0.0,0.9999982161954784,2.3263886983395224e-23,0.0,3.771097969588687e-36,0.0,0.0,0.0,1.9394965869011394e-12,0.0,0.0,0.0,4.126502984496382e-17,0.0,1.4481329364663731e-11,0.0,6.3675552344780215e-87,0.0,0.0,1.8003266574383265e-45,0.0,1.4617260351275044e-11,0.0,0.0,0.0,5.381759868357142e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8432400137252274e-123,0.0,0.0,0.0,0.0,0.0,4.021748660180837e-30,0.0,0.0,0.0,0.0,1.7837734954872054e-06,0.0,1.035889412824166e-74,0.0
233,2.617925310357083e-41,0.0,0.9999244060083686,1.4188304234753037e-29,0.0,6.423797157058513e-42,0.0,0.0,0.0,1.202504146737781e-16,0.0,0.0,0.0,4.301137061058628e-19,0.0,3.673492573350115e-13,0.0,3.972271460797836e-106,0.0,0.0,1.881850464671105e-57,0.0,6.926176875479828e-15,0.0,0.0,0.0,2.3666693566744867e-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7563563003909442e-141,0.0,0.0,0.0,0.0,0.0,7.189403553823874e-30,0.0,0.0,0.0,0.0,7.559399124042483e-05,0.0,1.2245481938958734e-86,0.0
234,4.2284822252374053e-22,0.0,1.2382156742589142e-06,1.8009611481687975e-20,0.0,3.3508086999185186e-18,0.0,0.0,0.0,1.1315730645920484e-08,0.0,0.0,0.0,1.1611023668129864e-15,2.648272367426774e-278,2.2968033809062767e-07,0.0,1.3290934533771754e-65,0.0,0.0,2.079600912992305e-24,0.0,0.9999985121425239,0.0,0.0,0.0,2.352784011845157e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7683601673397337e-83,0.0,0.0,0.0,0.0,0.0,1.953930684006274e-20,0.0,0.0,0.0,0.0,8.645731581451943e-09,0.0,1.1496422165818905e-56,0.0
235,3.5201414845342938e-31,0.0,0.999999562822136,1.2570405822371719e-22,0.0,1.5770310363492515e-29,0.0,0.0,0.0,7.389141965976226e-11,0.0,0.0,0.0,1.549396749642574e-15,0.0,3.395558764591812e-08,0.0,3.401839283392935e-88,0.0,0.0,3.4360485202645133e-41,0.0,5.7450695039826564e-08,0.0,0.0,0.0,4.1821243717228924e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9556438049586054e-120,0.0,0.0,0.0,0.0,0.0,6.682660815022946e-26,0.0,0.0,0.0,0.0,3.456976728500429e-07,0.0,1.2394123820672776e-70,0.0
236,5.0508532376484885e-40,0.0,3.1925486535326685e-29,5.724606712362123e-38,0.0,1.0,0.0,0.0,0.0,4.271122351781754e-28,0.0,0.0,0.0,3.943905273354875e-34,6.883283789578396e-294,7.367330064223446e-33,0.0,1.6127703344752178e-78,0.0,0.0,4.46623619629738e-38,0.0,1.482587086060393e-24,0.0,0.0,0.0,2.81077187122381e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5329513357152324e-100,0.0,0.0,0.0,0.0,0.0,1.2540647262874562e-38,0.0,0.0,0.0,0.0,2.142652185843811e-30,0.0,4.260975781390314e-73,0.0
237,1.5470348951123004e-43,0.0,0.002667603011038844,1.7299198146632218e-30,0.0,1.6077258170940987e-37,0.0,0.0,0.0,2.7471262508551964e-19,0.0,0.0,0.0,3.161593901874312e-24,0.0,2.3618414549453718e-14,0.0,4.772322692101405e-109,0.0,0.0,1.1149020240291374e-63,0.0,5.4366878160407046e-17,0.0,0.0,0.0,7.654464860058819e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0430247568346668e-150,0.0,0.0,0.0,0.0,0.0,1.0966151738616498e-33,0.0,0.0,0.0,0.0,0.9973323969889604,0.0,6.300135481548516e-88,0.0
238,4.0311632932015056e-45,0.0,0.9999999381225299,6.697206133060896e-30,0.0,1.527141187279132e-45,0.0,0.0,0.0,2.549144227752277e-18,0.0,0.0,0.0,1.1612792237455068e-23,0.0,1.0240729167619665e-13,0.0,3.566848078207722e-113,0.0,0.0,1.4284995680275534e-66,0.0,1.4047335134984606e-17,0.0,0.0,0.0,3.042114723580243e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6631097583831957e-153,0.0,0.0,0.0,0.0,0.0,3.255017228922963e-36,0.0,0.0,0.0,0.0,6.187735134193955e-08,0.0,1.3479992627982331e-92,0.0
239,4.661560887597109e-22,0.0,3.057930253334589e-07,9.48004873967784e-18,0.0,2.831582517464127e-21,0.0,0.0,0.0,1.2406605259210326e-10,0.0,0.0,0.0,1.1658180760118284e-10,1.3616905013687747e-289,4.199061257925624e-11,0.0,6.60860589544076e-71,0.0,0.0,3.2210349150866496e-30,0.0,0.9999996937247502,0.0,0.0,0.0,1.7650717340459398e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.641875444411111e-88,0.0,0.0,0.0,0.0,0.0,5.956132936649641e-21,0.0,0.0,0.0,0.0,1.9957876189885718e-10,0.0,6.487529135471247e-57,0.0
240,2.026780522692313e-37,0.0,0.9999991828750509,1.4044288663062533e-25,0.0,3.842358256448486e-33,0.0,0.0,0.0,2.1504451496680114e-14,0.0,0.0,0.0,1.1492552329711895e-19,0.0,2.22112443826514e-12,0.0,1.551140420597018e-95,0.0,0.0,4.0668220835943477e-56,0.0,8.528996100053604e-12,0.0,0.0,0.0,2.159744902559186e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.356481628294549e-141,0.0,0.0,0.0,0.0,0.0,3.110408899244487e-29,0.0,0.0,0.0,0.0,8.171141583923399e-07,0.0,2.706338083502868e-81,0.0
241,7.1667334315833106e-152,0.0,6.45626613552604e-138,6.185729178895106e-149,0.0,9.802201233302297e-152,0.0,0.0,0.0,6.412879994608315e-141,0.0,0.0,0.0,1.001694312930549e-141,0.0,1.442092076565672e-140,0.0,3.4844155831050183e-193,0.0,0.0,1.151170021832287e-155,0.0,3.147762261828646e-134,0.0,0.0,0.0,4.845435742693332e-163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.298080748325721e-220,0.0,0.0,0.0,0.0,0.0,5.754225784358448e-151,0.0,0.0,0.0,0.0,7.847876513802488e-140,0.0,1.0943765479809397e-185,0.0
242,2.3509446718004173e-41,0.0,0.9999988417354644,2.2754737311547403e-29,0.0,1.8897885812481365e-40,0.0,0.0,0.0,1.1052828866762202e-18,0.0,0.0,0.0,5.719066107321752e-20,0.0,1.877062535823209e-13,0.0,4.366663547730698e-104,0.0,0.0,2.392411183389593e-62,0.0,1.2342937692866652e-14,0.0,0.0,0.0,2.33138964381463e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.847067695825987e-141,0.0,0.0,0.0,0.0,0.0,7.370025144143399e-32,0.0,0.0,0.0,0.0,1.158264339766093e-06,0.0,5.873853111273983e-88,0.0
243,1.5003645185777932e-43,0.0,0.999999949442214,4.5837046426737745e-30,0.0,9.515406618261113e-44,0.0,0.0,0.0,3.1769252985316353e-16,0.0,0.0,0.0,4.1757856099931545e-19,0.0,1.3122947599807417e-12,0.0,2.846662658806805e-107,0.0,0.0,2.9402488956748536e-62,0.0,5.721143261990617e-16,0.0,0.0,0.0,5.275379283418346e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424491501660161e-148,0.0,0.0,0.0,0.0,0.0,2.13172530380981e-32,0.0,0.0,0.0,0.0,5.055649071463381e-08,0.0,1.8711716243471436e-88,0.0
244,2.3196031317665067e-23,0.0,9.513595358878851e-08,5.31210949497765e-17,0.0,1.1631274868103776e-26,0.0,0.0,0.0,5.6292618450502636e-08,0.0,0.0,0.0,6.83225542273438e-13,9.372866694505376e-278,3.652889059561645e-11,0.0,7.708189854902304e-71,0.0,0.0,4.871047899820918e-24,0.0,0.9999998476376507,0.0,0.0,0.0,7.143188994143214e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1820675988379285e-85,0.0,0.0,0.0,0.0,0.0,5.970764016333437e-22,0.0,0.0,0.0,0.0,8.96562452182135e-10,0.0,2.096465369907289e-56,0.0
245,7.215577943957592e-22,0.0,0.9797420837872823,4.0709611968584907e-16,0.0,9.601314865021983e-26,0.0,0.0,0.0,2.5228597746431986e-09,0.0,0.0,0.0,1.1204433311161688e-11,6.783302879933279e-308,6.151647783226464e-05,0.0,5.658874404682396e-72,0.0,0.0,9.073031928325414e-32,0.0,0.01203979419931877,0.0,0.0,0.0,9.506965698125519e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0731999768923658e-99,0.0,0.0,0.0,0.0,0.0,3.8053980521716345e-16,0.0,0.0,0.0,0.0,0.008156603001499915,0.0,1.7841073133819216e-61,0.0
246,9.339265456428025e-42,0.0,0.9999972434542223,3.208323839586379e-29,0.0,1.0619169315533195e-39,0.0,0.0,0.0,1.4210225676014017e-15,0.0,0.0,0.0,6.880363283683498e-22,0.0,1.610444894190938e-11,0.0,3.772181257618216e-102,0.0,0.0,1.4757040973869217e-59,0.0,7.901569385631163e-15,0.0,0.0,0.0,1.0062109778709859e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28822333059595e-142,0.0,0.0,0.0,0.0,0.0,1.1732806730734157e-31,0.0,0.0,0.0,0.0,2.756529691700841e-06,0.0,1.958038283534141e-84,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1.9831073656748546e-40,0.0,0.013344213544679934,5.863041433809691e-29,0.0,3.49339774778066e-37,0.0,0.0,0.0,2.4714250009529697e-15,0.0,0.0,0.0,5.159175447639822e-21,0.0,8.564617273559027e-12,0.0,4.1479324285325313e-100,0.0,0.0,1.558545625976911e-60,0.0,1.1165007103937412e-14,0.0,0.0,0.0,2.5240687362942287e-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5327770356813956e-147,0.0,0.0,0.0,0.0,0.0,5.358552959988179e-33,0.0,0.0,0.0,0.0,0.9866557864467324,0.0,1.2489970798792736e-85,0.0
249,3.795661164870884e-39,0.0,0.9999989557791532,6.462380459799095e-25,0.0,9.185176390849642e-37,0.0,0.0,0.0,1.1394133846263938e-15,0.0,0.0,0.0,2.8324529245597647e-21,0.0,2.0466682790604136e-10,0.0,1.1498069204471994e-98,0.0,0.0,8.637895706572917e-56,0.0,2.057771839280393e-11,0.0,0.0,0.0,2.241786417194818e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.660325390134595e-135,0.0,0.0,0.0,0.0,0.0,9.242233214218704e-34,0.0,0.0,0.0,0.0,1.0439956116014107e-06,0.0,1.0885402094507305e-83,0.0
250,1.0,0.0,1.2883205753233138e-16,2.5144435073971557e-28,0.0,1.3060164228312613e-32,0.0,0.0,0.0,3.071268942063766e-17,0.0,0.0,0.0,2.1937319721809425e-26,3.731948835828016e-304,3.1142302466428225e-20,0.0,5.5391388727062825e-77,0.0,0.0,3.343578555903248e-40,0.0,8.89593646273443e-16,0.0,0.0,0.0,1.9382947562466637e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0236904512247025e-109,0.0,0.0,0.0,0.0,0.0,1.5933278080319962e-29,0.0,0.0,0.0,0.0,5.2683083196696876e-20,0.0,5.101143422836438e-70,0.0
